Date,Open,High,Low,Close,Volume
2021-07-22,2681.59,2688.54,2655.47,2660.26,3245131
2021-07-23,2660.26,2667.86,2617.37,2628.62,9480473
2021-07-26,2628.62,2650.16,2607.14,2624.6,4125354
2021-07-27,2624.6,2650.65,2620.53,2626.26,5782883
2021-07-28,2626.26,2657.5,2618.68,2650.45,1635605
2021-07-29,2650.45,2688.95,2629.67,2680.57,1067661
2021-07-30,2680.57,2750.36,2671.8,2746.71,3901614
2021-08-02,2746.71,2770.33,2715.25,2736.45,8315436
2021-08-03,2736.45,2748.97,2716.46,2721.75,3319049
2021-08-04,2721.75,2775.33,2698.43,2758.57,1770173
2021-08-05,2758.57,2851.29,2743.43,2828.38,5221038
2021-08-06,2828.38,2883.72,2806.79,2865.78,3568103
2021-08-09,2865.78,2875.97,2809.15,2821.19,6952793
2021-08-10,2821.19,2839.44,2804.14,2813.14,2314532
2021-08-11,2813.14,2828.3,2762.97,2787.1,9375741
2021-08-12,2787.1,2797.04,2727.47,2734.47,4668866
2021-08-13,2734.47,2761.38,2626.53,2631.82,8643603
2021-08-16,2631.82,2684.7,2608.68,2658.84,3859653
2021-08-17,2658.84,2678.8,2636.19,2658.49,9913742
2021-08-18,2658.49,2692.06,2644.43,2676.49,9386180
2021-08-19,2676.49,2689.42,2639.05,2653.83,1954480
2021-08-20,2653.83,2669.14,2594.69,2613.94,6809701
2021-08-23,2613.94,2627.87,2554.39,2569.28,5476576
2021-08-24,2569.28,2590.75,2556.2,2579.59,8422212
2021-08-25,2579.59,2627.15,2561.19,2618.53,9112074
2021-08-26,2618.53,2632.3,2579.12,2595.87,6672354
2021-08-27,2595.87,2640.53,2570.73,2618.34,2712503
2021-08-30,2618.34,2644.31,2602.94,2610.37,2384418
2021-08-31,2610.37,2629.89,2587.98,2613.76,3155748
2021-09-01,2613.76,2621.11,2601.21,2607.65,1873172
2021-09-02,2607.65,2625.14,2561.5,2585.21,8817304
2021-09-03,2585.21,2603.69,2545.85,2558.81,9351245
2021-09-06,2558.81,2583.46,2546.15,2568.42,8490200
2021-09-07,2568.42,2610.37,2556.8,2599.46,3609089
2021-09-08,2599.46,2651.69,2594.12,2634.26,4369538
2021-09-09,2634.26,2655.58,2623.68,2638.03,5537358
2021-09-10,2638.03,2658.28,2621.29,2637.53,7867100
2021-09-13,2637.53,2685.58,2627.49,2679.24,6275034
2021-09-14,2679.24,2764.28,2668.32,2739.92,5057893
2021-09-15,2739.92,2772.51,2727.84,2756.44,2805468
2021-09-16,2756.44,2769.35,2692.76,2714.33,3080154
2021-09-17,2714.33,2854.7,2694.66,2835.5,6735193
2021-09-20,2835.5,2842.97,2776.87,2802.59,6843493
2021-09-21,2802.59,2811.13,2737.03,2750.27,9464685
2021-09-22,2750.27,2787.96,2745.02,2781.7,5424507
2021-09-23,2781.7,2808.26,2776.36,2790.57,4357679
2021-09-24,2790.57,2831.41,2783.95,2810.71,9888923
2021-09-27,2810.71,2832.47,2806.15,2820.15,9887324
2021-09-28,2820.15,2827.7,2769.76,2793.61,1494592
2021-09-29,2793.61,2818.27,2757.13,2772.85,7149031
2021-09-30,2772.85,2794.19,2699.27,2706.99,4117172
2021-10-01,2706.99,2782.25,2701.5,2764.46,2898739
2021-10-04,2764.46,2810.12,2753.07,2798.6,3087258
2021-10-05,2798.6,2815.88,2790.14,2801.68,1996530
2021-10-06,2801.68,2828.52,2798.02,2821.5,2045482
2021-10-07,2821.5,2840.38,2753.67,2756.76,1570451
2021-10-08,2756.76,2875.83,2740.72,2850.9,4732839
2021-10-11,2850.9,2866.63,2763.54,2781.22,3878604
2021-10-12,2781.22,2804.02,2713.08,2724.37,6984684
2021-10-13,2724.37,2736.36,2623.7,2646.27,7511634
2021-10-14,2646.27,2714.8,2634.08,2701.39,5495013
2021-10-15,2701.39,2722.7,2588.63,2593.63,6517366
2021-10-18,2593.63,2602.54,2570.21,2587.8,9370262
2021-10-19,2587.8,2633.87,2565.65,2608.28,8449607
2021-10-20,2608.28,2639.62,2603.23,2636.52,4185714
2021-10-21,2636.52,2654.64,2583.72,2591.87,8667105
2021-10-22,2591.87,2665.97,2567.25,2640.46,2962165
2021-10-25,2640.46,2664.66,2630.85,2657.1,8750575
2021-10-26,2657.1,2686.64,2634.17,2666.31,8229039
2021-10-27,2666.31,2673.33,2621.2,2637.67,4526737
2021-10-28,2637.67,2649.33,2572.21,2588.55,7193956
2021-10-29,2588.55,2600.68,2541.6,2556.86,8271476
2021-11-01,2556.86,2585.14,2551.08,2564.95,6499593
2021-11-02,2564.95,2580.58,2535.96,2561.23,2732465
2021-11-03,2561.23,2652.81,2555.46,2644.03,1116739
2021-11-04,2644.03,2676.54,2619.96,2670.69,2014929
2021-11-05,2670.69,2739.58,2666.41,2724.64,6888997
2021-11-08,2724.64,2752.94,2716.86,2729.83,1716756
2021-11-09,2729.83,2750.55,2684.25,2693.02,2226476
2021-11-10,2693.02,2711.83,2649.43,2656.28,2500844
2021-11-11,2656.28,2677.36,2630.71,2643.4,7854453
2021-11-12,2643.4,2709.27,2638.78,2688.72,7827299
2021-11-15,2688.72,2713.56,2659.57,2679.65,5422375
2021-11-16,2679.65,2744.82,2665.49,2728.19,5131479
2021-11-17,2728.19,2740.1,2724.69,2732.09,3342035
2021-11-18,2732.09,2746.16,2708.66,2739.42,2170365
2021-11-19,2739.42,2750.65,2708.37,2719.69,8733308
2021-11-22,2719.69,2833.71,2706.33,2813.46,2324070
2021-11-23,2813.46,2882.64,2790.64,2855.06,3977590
2021-11-24,2855.06,2871.31,2824.57,2829.6,5894287
2021-11-25,2829.6,2869.24,2810.0,2845.74,4737973
2021-11-26,2845.74,2891.15,2817.78,2871.8,5381137
2021-11-29,2871.8,2900.2,2779.4,2806.04,2564718
2021-11-30,2806.04,2809.97,2785.96,2803.61,4813270
2021-12-01,2803.61,2814.3,2745.26,2751.0,3383366
2021-12-02,2751.0,2869.04,2725.36,2858.53,7691409
2021-12-03,2858.53,2936.54,2838.95,2916.7,7081687
2021-12-06,2916.7,2925.66,2792.2,2798.03,5193060
2021-12-07,2798.03,2811.01,2675.31,2691.87,2841648
2021-12-08,2691.87,2760.33,2673.15,2744.29,4828433
2021-12-09,2744.29,2768.69,2622.78,2635.32,5317922
2021-12-10,2635.32,2687.68,2632.18,2664.16,9070924
2021-12-13,2664.16,2714.72,2637.56,2692.67,9171548
2021-12-14,2692.67,2715.86,2680.23,2694.56,8969693
2021-12-15,2694.56,2715.15,2618.32,2626.59,5720642
2021-12-16,2626.59,2640.26,2547.91,2557.3,6408753
2021-12-17,2557.3,2560.83,2515.86,2518.78,9555080
2021-12-20,2518.78,2523.78,2478.51,2489.77,4188729
2021-12-21,2489.77,2505.45,2441.29,2465.55,6954878
2021-12-22,2465.55,2518.92,2452.72,2495.21,1558924
2021-12-23,2495.21,2516.52,2481.97,2489.62,5165100
2021-12-24,2489.62,2494.81,2461.49,2465.0,6489464
2021-12-27,2465.0,2484.76,2431.82,2441.96,4743797
2021-12-28,2441.96,2465.7,2399.93,2421.61,9465506
2021-12-29,2421.61,2452.72,2407.96,2444.55,4041341
2021-12-30,2444.55,2559.79,2422.36,2534.53,8663589
2021-12-31,2534.53,2590.32,2511.58,2586.93,4229028
2022-01-03,2586.93,2618.22,2563.91,2613.45,3614235
2022-01-04,2613.45,2636.11,2586.33,2589.75,4978702
2022-01-05,2589.75,2607.61,2573.12,2588.55,5506554
2022-01-06,2588.55,2591.25,2532.53,2551.05,9197295
2022-01-07,2551.05,2564.99,2514.04,2518.4,7155579
2022-01-10,2518.4,2543.11,2502.93,2520.03,9399911
2022-01-11,2520.03,2577.16,2504.68,2558.98,7026988
2022-01-12,2558.98,2587.63,2550.78,2565.02,5684346
2022-01-13,2565.02,2654.81,2546.11,2631.64,5620650
2022-01-14,2631.64,2651.33,2608.12,2644.18,2622572
2022-01-17,2644.18,2667.57,2615.91,2619.21,7863382
2022-01-18,2619.21,2630.89,2603.48,2628.24,4761675
2022-01-19,2628.24,2631.01,2612.83,2622.22,4081328
2022-01-20,2622.22,2633.74,2580.44,2583.24,7493509
2022-01-21,2583.24,2598.41,2580.23,2589.22,9824031
2022-01-24,2589.22,2595.99,2555.54,2575.58,9067987
2022-01-25,2575.58,2637.19,2571.44,2618.37,1783066
2022-01-26,2618.37,2657.09,2604.59,2637.63,3042999
2022-01-27,2637.63,2641.35,2590.62,2613.74,4576511
2022-01-28,2613.74,2631.59,2574.29,2590.74,4434955
2022-01-31,2590.74,2668.25,2587.64,2665.0,4177326
2022-02-01,2665.0,2747.08,2651.64,2727.58,1812461
2022-02-02,2727.58,2741.81,2699.01,2724.89,3710626
2022-02-03,2724.89,2747.11,2655.25,2674.62,9674163
2022-02-04,2674.62,2697.52,2646.27,2667.49,4722946
2022-02-07,2667.49,2706.38,2649.49,2693.51,4340216
2022-02-08,2693.51,2706.92,2679.26,2689.5,2847865
2022-02-09,2689.5,2697.35,2676.34,2679.77,1344855
2022-02-10,2679.77,2705.55,2656.24,2693.92,3377935
2022-02-11,2693.92,2701.55,2639.98,2644.79,6644807
2022-02-14,2644.79,2671.96,2622.04,2650.91,6241218
2022-02-15,2650.91,2675.32,2599.58,2625.07,9010643
2022-02-16,2625.07,2683.72,2611.07,2661.97,1518349
2022-02-17,2661.97,2736.18,2645.93,2727.38,3874299
2022-02-18,2727.38,2793.19,2710.37,2788.79,2804673
2022-02-21,2788.79,2803.0,2759.19,2762.24,4303389
2022-02-22,2762.24,2816.21,2747.55,2803.5,4151882
2022-02-23,2803.5,2859.29,2799.7,2836.54,1164053
2022-02-24,2836.54,2876.75,2829.98,2854.65,6282379
2022-02-25,2854.65,2979.16,2837.41,2957.5,9411039
2022-02-28,2957.5,2985.51,2951.61,2956.5,9284960
2022-03-01,2956.5,2968.02,2906.84,2935.61,8045209
2022-03-02,2935.61,3004.44,2911.52,2982.95,5000737
2022-03-03,2982.95,3016.07,2976.63,2987.5,8258746
2022-03-04,2987.5,2991.34,2947.18,2975.22,6111142
2022-03-07,2975.22,3003.24,2879.08,2906.77,2308507
2022-03-08,2906.77,2968.51,2894.99,2944.32,1100734
2022-03-09,2944.32,3017.73,2924.32,3002.5,5813673
2022-03-10,3002.5,3026.3,2979.91,3011.4,5335702
2022-03-11,3011.4,3031.1,2986.05,2997.93,7152941
2022-03-14,2997.93,3107.7,2990.01,3095.22,3731638
2022-03-15,3095.22,3102.82,3065.44,3069.08,4948242
2022-03-16,3069.08,3078.46,3034.76,3065.32,5678714
2022-03-17,3065.32,3087.15,3008.49,3013.46,2946830
2022-03-18,3013.46,3049.05,2997.9,3038.97,5660061
2022-03-21,3038.97,3065.15,3014.57,3034.78,5188891
2022-03-22,3034.78,3070.94,3004.77,3057.67,5495511
2022-03-23,3057.67,3120.86,3053.8,3101.35,5225889
2022-03-24,3101.35,3255.83,3073.87,3238.41,5443778
2022-03-25,3238.41,3335.28,3231.33,3310.13,5214279
2022-03-28,3310.13,3394.36,3288.89,3378.65,8537165
2022-03-29,3378.65,3389.55,3347.51,3377.36,6540070
2022-03-30,3377.36,3451.32,3355.96,3436.77,2960826
2022-03-31,3436.77,3466.75,3388.05,3391.72,1152999
2022-04-01,3391.72,3413.38,3293.86,3308.98,3854190
2022-04-04,3308.98,3347.06,3295.82,3330.48,5577033
2022-04-05,3330.48,3353.88,3307.85,3315.52,1923780
2022-04-06,3315.52,3372.43,3307.22,3347.79,2942811
2022-04-07,3347.79,3352.24,3252.89,3277.89,9480932
2022-04-08,3277.89,3329.28,3249.12,3312.66,4622138
2022-04-11,3312.66,3367.62,3301.31,3360.88,9061896
2022-04-12,3360.88,3402.16,3353.82,3397.56,2386980
2022-04-13,3397.56,3432.18,3384.49,3400.21,4040267
2022-04-14,3400.21,3437.33,3382.89,3407.31,3428081
2022-04-15,3407.31,3444.45,3387.58,3430.44,4184790
2022-04-18,3430.44,3454.66,3349.25,3382.15,1647296
2022-04-19,3382.15,3440.71,3374.02,3414.84,1800101
2022-04-20,3414.84,3439.54,3375.98,3405.07,9121757
2022-04-21,3405.07,3434.88,3382.73,3416.17,8376519
2022-04-22,3416.17,3442.24,3388.3,3435.31,4045315
2022-04-25,3435.31,3485.97,3425.2,3461.43,5828761
2022-04-26,3461.43,3483.74,3396.86,3410.03,3825896
2022-04-27,3410.03,3443.93,3361.2,3387.52,3739956
2022-04-28,3387.52,3500.42,3371.82,3469.52,3887698
2022-04-29,3469.52,3522.01,3442.25,3493.12,5031464
2022-05-02,3493.12,3550.0,3480.3,3534.51,3736582
2022-05-03,3534.51,3538.23,3499.98,3513.76,2961977
2022-05-04,3513.76,3613.98,3496.06,3597.8,4037099
2022-05-05,3597.8,3601.87,3529.77,3552.09,3042823
2022-05-06,3552.09,3628.82,3536.4,3610.15,1225049
2022-05-09,3610.15,3728.54,3579.02,3693.22,1747419
2022-05-10,3693.22,3716.2,3595.26,3616.24,3086213
2022-05-11,3616.24,3644.16,3500.75,3526.99,8313834
2022-05-12,3526.99,3559.94,3508.2,3513.62,4617556
2022-05-13,3513.62,3553.06,3503.95,3534.28,7428540
2022-05-16,3534.28,3583.78,3501.18,3558.76,5338843
2022-05-17,3558.76,3705.61,3545.23,3684.05,5117923
2022-05-18,3684.05,3720.12,3613.79,3644.43,7278602
2022-05-19,3644.43,3737.51,3612.6,3729.64,8412620
2022-05-20,3729.64,3760.0,3687.27,3697.13,9544291
2022-05-23,3697.13,3714.95,3640.96,3647.46,2906039
2022-05-24,3647.46,3651.2,3568.43,3592.65,6987029
2022-05-25,3592.65,3619.15,3563.4,3596.34,9910606
2022-05-26,3596.34,3627.12,3488.64,3520.68,8983823
2022-05-27,3520.68,3634.79,3509.06,3613.08,6494339
2022-05-30,3613.08,3674.19,3587.76,3656.59,8667857
2022-05-31,3656.59,3685.48,3617.34,3625.85,9889782
2022-06-01,3625.85,3653.52,3530.04,3561.26,9143478
2022-06-02,3561.26,3598.63,3551.98,3577.81,6783182
2022-06-03,3577.81,3601.93,3528.5,3540.22,4119612
2022-06-06,3540.22,3545.63,3498.1,3506.08,5736319
2022-06-07,3506.08,3544.25,3489.06,3527.88,8991208
2022-06-08,3527.88,3553.39,3452.42,3487.01,8116355
2022-06-09,3487.01,3528.97,3481.03,3516.77,4258084
2022-06-10,3516.77,3635.27,3507.18,3602.67,1403322
2022-06-13,3602.67,3683.72,3572.1,3665.46,8017403
2022-06-14,3665.46,3695.53,3569.05,3580.16,5077716
2022-06-15,3580.16,3639.8,3569.14,3614.06,5168962
2022-06-16,3614.06,3623.86,3524.48,3529.67,8228161
2022-06-17,3529.67,3551.64,3420.21,3426.37,4127748
2022-06-20,3426.37,3435.2,3369.58,3394.05,8365624
2022-06-21,3394.05,3410.35,3349.05,3377.41,6311499
2022-06-22,3377.41,3391.35,3293.97,3317.13,6998223
2022-06-23,3317.13,3349.53,3267.83,3271.69,6238631
2022-06-24,3271.69,3297.6,3247.44,3257.85,7127764
2022-06-27,3257.85,3284.21,3217.78,3246.29,8940879
2022-06-28,3246.29,3264.34,3219.13,3226.98,3615804
2022-06-29,3226.98,3232.76,3158.86,3188.94,9210880
2022-06-30,3188.94,3200.9,3110.97,3125.26,9117654
2022-07-01,3125.26,3165.73,3106.2,3146.31,2794291
2022-07-04,3146.31,3155.36,3092.01,3121.27,3878117
2022-07-05,3121.27,3149.06,3073.41,3100.74,6316741
2022-07-06,3100.74,3162.15,3091.72,3154.98,3733460
2022-07-07,3154.98,3208.39,3138.22,3188.69,6272864
2022-07-08,3188.69,3224.17,3171.52,3194.44,4368045
2022-07-11,3194.44,3235.22,3172.09,3208.19,3869729
2022-07-12,3208.19,3213.37,3198.68,3202.63,9944718
2022-07-13,3202.63,3236.41,3186.96,3205.35,5746771
2022-07-14,3205.35,3246.83,3199.09,3230.81,1864645
2022-07-15,3230.81,3245.28,3131.39,3150.54,2615777
2022-07-18,3150.54,3226.41,3145.74,3209.92,2491633
2022-07-19,3209.92,3248.77,3199.8,3217.08,7976610
2022-07-20,3217.08,3222.45,3175.06,3200.81,9526086
2022-07-21,3200.81,3218.68,3150.44,3182.17,7314768
2022-07-22,3182.17,3200.18,3172.67,3190.31,9064220
2022-07-25,3190.31,3229.75,3183.36,3214.21,3430525
2022-07-26,3214.21,3347.45,3200.75,3324.56,9878234
2022-07-27,3324.56,3410.52,3298.21,3384.79,9982913
2022-07-28,3384.79,3392.25,3352.65,3368.71,6477093
2022-07-29,3368.71,3419.95,3349.11,3412.32,2538112
2022-08-01,3412.32,3425.67,3342.87,3371.56,2685996
2022-08-02,3371.56,3378.26,3350.79,3370.78,6378750
2022-08-03,3370.78,3418.75,3359.34,3400.07,4437172
2022-08-04,3400.07,3413.41,3313.73,3339.23,9985826
2022-08-05,3339.23,3353.86,3322.03,3337.22,8596585
2022-08-08,3337.22,3383.65,3310.25,3351.48,7119848
2022-08-09,3351.48,3386.07,3334.93,3361.89,4282972
2022-08-10,3361.89,3389.36,3334.89,3378.29,4923227
2022-08-11,3378.29,3401.04,3346.47,3369.84,3518970
2022-08-12,3369.84,3400.18,3276.89,3293.54,8436754
2022-08-15,3293.54,3299.97,3247.47,3279.92,9018006
2022-08-16,3279.92,3285.7,3244.31,3268.65,8609964
2022-08-17,3268.65,3299.97,3262.29,3273.07,2780752
2022-08-18,3273.07,3286.64,3181.37,3206.93,6215622
2022-08-19,3206.93,3232.76,3146.94,3160.19,9481209
2022-08-22,3160.19,3198.59,3149.49,3173.59,7071845
2022-08-23,3173.59,3179.12,3122.21,3139.89,2989968
2022-08-24,3139.89,3207.9,3125.96,3186.8,2257008
2022-08-25,3186.8,3197.31,3140.08,3150.62,8270518
2022-08-26,3150.62,3181.56,3100.19,3120.21,2681076
2022-08-29,3120.21,3193.01,3102.47,3163.64,1981883
2022-08-30,3163.64,3180.44,3149.77,3174.55,9181883
2022-08-31,3174.55,3188.83,3123.55,3131.3,2519603
2022-09-01,3131.3,3140.0,3080.65,3108.57,6495671
2022-09-02,3108.57,3139.45,3071.33,3093.12,3217181
2022-09-05,3093.12,3117.23,3069.49,3085.37,9281447
2022-09-06,3085.37,3117.1,3077.27,3098.44,8076042
2022-09-07,3098.44,3161.51,3080.3,3150.72,6947148
2022-09-08,3150.72,3158.54,3106.14,3112.94,9706483
2022-09-09,3112.94,3130.23,3061.8,3088.26,2599908
2022-09-12,3088.26,3135.09,3071.04,3115.42,3892478
2022-09-13,3115.42,3150.8,3100.14,3123.02,3971783
2022-09-14,3123.02,3139.12,3079.57,3082.91,3513024
2022-09-15,3082.91,3118.72,3074.44,3107.84,4909439
2022-09-16,3107.84,3149.38,3099.02,3123.76,2707017
2022-09-19,3123.76,3179.98,3101.3,3159.34,2116271
2022-09-20,3159.34,3212.68,3140.42,3187.01,6683797
2022-09-21,3187.01,3225.21,3183.51,3198.05,5476321
2022-09-22,3198.05,3234.51,3175.33,3209.39,2935090
