Date,Open,High,Low,Close,Volume
2021-03-24,1433.36,1490.11,1429.42,1479.3,9111184
2021-03-25,1479.3,1487.48,1439.4,1451.26,6102367
2021-03-26,1451.26,1492.37,1444.56,1489.3,1686290
2021-03-29,1489.3,1495.85,1461.15,1468.08,4216662
2021-03-30,1468.08,1500.84,1465.08,1487.93,3465596
2021-03-31,1487.93,1519.96,1475.34,1511.59,2413967
2021-04-01,1511.59,1523.65,1504.41,1510.58,3619222
2021-04-02,1510.58,1524.86,1502.94,1514.71,4222018
2021-04-05,1514.71,1541.19,1502.01,1526.97,6167373
2021-04-06,1526.97,1558.35,1512.71,1547.46,9506377
2021-04-07,1547.46,1567.31,1540.59,1554.36,1928864
2021-04-08,1554.36,1558.67,1524.28,1529.08,9140594
2021-04-09,1529.08,1567.53,1522.56,1556.22,8422235
2021-04-12,1556.22,1599.82,1548.1,1595.3,1676337
2021-04-13,1595.3,1604.32,1533.04,1540.3,1544344
2021-04-14,1540.3,1551.32,1526.44,1528.32,7730713
2021-04-15,1528.32,1538.24,1515.13,1519.94,1380069
2021-04-16,1519.94,1524.23,1507.53,1516.49,1110957
2021-04-19,1516.49,1530.44,1502.71,1504.3,2195344
2021-04-20,1504.3,1507.31,1489.15,1498.34,9324436
2021-04-21,1498.34,1529.99,1489.63,1520.89,1624913
2021-04-22,1520.89,1535.19,1515.24,1523.67,8373356
2021-04-23,1523.67,1535.61,1492.52,1498.59,9625146
2021-04-26,1498.59,1510.04,1456.04,1465.39,9542314
2021-04-27,1465.39,1473.44,1457.9,1462.21,7580470
2021-04-28,1462.21,1473.47,1441.14,1454.63,9139480
2021-04-29,1454.63,1464.25,1418.65,1430.76,1375233
2021-04-30,1430.76,1463.04,1422.2,1449.62,2957792
2021-05-03,1449.62,1460.53,1399.05,1410.57,4891865
2021-05-04,1410.57,1416.59,1385.2,1396.58,7986595
2021-05-05,1396.58,1411.98,1394.54,1405.57,1029813
2021-05-06,1405.57,1423.56,1398.47,1413.58,7501211
2021-05-07,1413.58,1423.41,1401.16,1405.33,5034649
2021-05-10,1405.33,1464.17,1397.8,1454.91,7767315
2021-05-11,1454.91,1468.12,1427.39,1435.61,2063692
2021-05-12,1435.61,1445.04,1370.04,1379.87,5051939
2021-05-13,1379.87,1386.07,1348.21,1351.25,4439187
2021-05-14,1351.25,1363.02,1314.77,1327.31,1750774
2021-05-17,1327.31,1358.13,1319.13,1344.98,8719585
2021-05-18,1344.98,1373.16,1337.39,1360.33,5982732
2021-05-19,1360.33,1389.7,1354.15,1380.9,4347526
2021-05-20,1380.9,1389.18,1360.95,1369.52,3681478
2021-05-21,1369.52,1376.19,1359.37,1362.76,1822564
2021-05-24,1362.76,1372.94,1359.67,1370.1,6658565
2021-05-25,1370.1,1395.12,1360.51,1383.05,8741986
2021-05-26,1383.05,1388.25,1339.57,1344.12,4779337
2021-05-27,1344.12,1349.59,1342.14,1345.11,1898704
2021-05-28,1345.11,1371.68,1333.94,1360.63,8753472
2021-05-31,1360.63,1405.26,1354.62,1401.76,1028885
2021-06-01,1401.76,1441.88,1393.0,1428.89,4129985
2021-06-02,1428.89,1440.54,1423.24,1436.73,6701048
2021-06-03,1436.73,1445.96,1415.54,1423.24,6638663
2021-06-04,1423.24,1433.99,1396.82,1408.54,5217635
2021-06-07,1408.54,1411.03,1392.83,1399.72,9836621
2021-06-08,1399.72,1420.35,1396.6,1408.73,4307735
2021-06-09,1408.73,1428.02,1403.67,1421.64,9761753
2021-06-10,1421.64,1434.84,1375.8,1377.33,9734352
2021-06-11,1377.33,1386.44,1368.56,1370.71,2676850
2021-06-14,1370.71,1424.31,1363.38,1419.87,8517201
2021-06-15,1419.87,1430.29,1417.09,1427.9,7592863
2021-06-16,1427.9,1449.63,1413.86,1443.27,7053912
2021-06-17,1443.27,1446.27,1429.78,1431.68,9429747
2021-06-18,1431.68,1442.38,1382.53,1390.78,2045716
2021-06-21,1390.78,1395.31,1362.71,1365.32,4693793
2021-06-22,1365.32,1391.51,1355.92,1385.81,1137799
2021-06-23,1385.81,1395.27,1379.85,1392.54,8895945
2021-06-24,1392.54,1404.31,1387.58,1396.42,7805080
2021-06-25,1396.42,1423.7,1387.1,1418.64,5215645
2021-06-28,1418.64,1458.27,1413.16,1453.13,6014049
2021-06-29,1453.13,1455.32,1442.88,1450.67,2931375
2021-06-30,1450.67,1475.61,1444.73,1470.84,3087001
2021-07-01,1470.84,1528.03,1468.01,1519.47,8605502
2021-07-02,1519.47,1529.24,1514.48,1517.09,7212695
2021-07-05,1517.09,1532.32,1515.09,1526.04,1368893
2021-07-06,1526.04,1539.65,1504.21,1514.57,4485001
2021-07-07,1514.57,1558.54,1509.35,1546.98,5715697
2021-07-08,1546.98,1557.85,1537.9,1545.05,5861282
2021-07-09,1545.05,1578.96,1540.94,1573.13,9186565
2021-07-12,1573.13,1583.43,1534.75,1536.85,9381660
2021-07-13,1536.85,1544.61,1528.49,1533.5,7112240
2021-07-14,1533.5,1545.65,1519.46,1526.83,7347572
2021-07-15,1526.83,1532.73,1516.91,1518.55,2069412
2021-07-16,1518.55,1528.74,1450.7,1460.32,4793092
2021-07-19,1460.32,1477.75,1456.41,1463.42,4590511
2021-07-20,1463.42,1510.31,1453.69,1505.89,8687268
2021-07-21,1505.89,1519.99,1477.41,1481.62,5823416
2021-07-22,1481.62,1488.43,1459.98,1464.64,2559049
2021-07-23,1464.64,1470.12,1427.05,1441.24,1504655
2021-07-26,1441.24,1474.66,1428.52,1467.45,5166289
2021-07-27,1467.45,1478.7,1448.03,1456.6,6338744
2021-07-28,1456.6,1488.37,1447.17,1481.63,2532337
2021-07-29,1481.63,1493.02,1459.88,1464.36,1779105
2021-07-30,1464.36,1470.5,1429.82,1436.43,6480354
2021-08-02,1436.43,1445.33,1424.18,1434.31,5447321
2021-08-03,1434.31,1477.57,1423.83,1470.55,3470856
2021-08-04,1470.55,1501.96,1465.68,1492.61,2650224
2021-08-05,1492.61,1518.61,1486.17,1516.57,9355425
2021-08-06,1516.57,1558.97,1508.68,1545.51,2481177
2021-08-09,1545.51,1590.37,1537.61,1576.52,9491485
2021-08-10,1576.52,1592.34,1561.23,1585.24,8961813
2021-08-11,1585.24,1620.05,1577.57,1604.05,8627339
2021-08-12,1604.05,1623.55,1596.43,1613.95,4734942
2021-08-13,1613.95,1616.47,1587.24,1600.7,4850404
2021-08-16,1600.7,1608.08,1581.16,1589.94,1926109
2021-08-17,1589.94,1598.88,1550.85,1562.47,3596882
2021-08-18,1562.47,1580.29,1557.71,1572.05,5650100
2021-08-19,1572.05,1589.36,1556.49,1582.89,4674153
2021-08-20,1582.89,1589.16,1576.41,1578.74,5370297
2021-08-23,1578.74,1637.66,1576.45,1621.68,8330395
2021-08-24,1621.68,1637.34,1602.49,1613.34,2045533
2021-08-25,1613.34,1621.75,1591.42,1601.75,1122026
2021-08-26,1601.75,1612.39,1588.86,1610.39,1735053
2021-08-27,1610.39,1653.51,1594.48,1640.18,4751531
2021-08-30,1640.18,1696.34,1625.44,1688.73,1144454
2021-08-31,1688.73,1732.56,1672.42,1716.53,5924374
2021-09-01,1716.53,1719.02,1666.28,1676.22,8905435
2021-09-02,1676.22,1682.78,1655.2,1671.2,9462176
2021-09-03,1671.2,1687.89,1625.97,1628.4,2790228
2021-09-06,1628.4,1640.73,1596.08,1602.84,7017004
2021-09-07,1602.84,1608.18,1545.2,1551.17,5421740
2021-09-08,1551.17,1562.67,1542.23,1549.26,4858804
2021-09-09,1549.26,1584.27,1535.03,1574.61,1928252
2021-09-10,1574.61,1577.46,1569.38,1575.68,4113534
2021-09-13,1575.68,1600.31,1563.49,1588.88,9905808
2021-09-14,1588.88,1591.95,1581.25,1587.06,4073961
2021-09-15,1587.06,1602.79,1573.25,1583.55,2217309
2021-09-16,1583.55,1590.61,1562.57,1569.04,6860616
2021-09-17,1569.04,1593.62,1560.63,1580.91,5491260
2021-09-20,1580.91,1621.63,1569.29,1615.11,1019156
2021-09-21,1615.11,1621.62,1606.16,1616.74,6474106
2021-09-22,1616.74,1625.82,1591.42,1605.23,7356895
2021-09-23,1605.23,1615.09,1579.94,1593.92,7125488
2021-09-24,1593.92,1629.31,1582.03,1619.19,5079430
2021-09-27,1619.19,1631.33,1615.66,1624.02,4291066
2021-09-28,1624.02,1653.59,1608.27,1648.33,5753954
2021-09-29,1648.33,1658.14,1632.0,1641.23,5400131
2021-09-30,1641.23,1656.01,1625.33,1629.31,5934349
2021-10-01,1629.31,1663.75,1623.67,1651.87,4762853
2021-10-04,1651.87,1664.48,1636.12,1662.1,1956011
2021-10-05,1662.1,1666.64,1640.85,1647.08,5110993
2021-10-06,1647.08,1661.27,1633.78,1650.1,7848829
2021-10-07,1650.1,1689.37,1635.83,1687.64,9521722
2021-10-08,1687.64,1696.95,1676.9,1694.28,6583161
2021-10-11,1694.28,1700.21,1671.12,1678.78,1270001
2021-10-12,1678.78,1694.62,1623.85,1635.45,8876146
2021-10-13,1635.45,1638.15,1612.61,1617.13,1713391
2021-10-14,1617.13,1631.52,1596.87,1599.76,3234967
2021-10-15,1599.76,1604.8,1575.6,1580.22,5243780
2021-10-18,1580.22,1594.12,1539.41,1553.15,2619426
2021-10-19,1553.15,1566.57,1548.22,1553.82,8005351
2021-10-20,1553.82,1559.12,1525.64,1533.14,8059916
2021-10-21,1533.14,1578.06,1519.95,1564.41,2290906
2021-10-22,1564.41,1569.25,1528.41,1538.75,4246849
2021-10-25,1538.75,1551.94,1531.55,1550.25,6387059
2021-10-26,1550.25,1563.23,1546.79,1555.46,5071650
2021-10-27,1555.46,1568.44,1535.55,1550.84,7502483
2021-10-28,1550.84,1563.57,1542.9,1554.58,8723047
2021-10-29,1554.58,1562.17,1523.68,1533.07,9918562
2021-11-01,1533.07,1542.59,1472.24,1485.62,1026505
2021-11-02,1485.62,1495.55,1470.16,1478.55,2650375
2021-11-03,1478.55,1483.97,1463.65,1477.49,1973215
2021-11-04,1477.49,1487.64,1465.47,1467.64,4684815
2021-11-05,1467.64,1481.36,1430.71,1443.43,3531196
2021-11-08,1443.43,1448.82,1431.59,1441.09,5375717
2021-11-09,1441.09,1456.82,1431.3,1453.87,9057907
2021-11-10,1453.87,1473.69,1441.86,1468.71,8760004
2021-11-11,1468.71,1473.39,1461.49,1470.84,3593449
2021-11-12,1470.84,1478.03,1449.07,1463.69,7774870
2021-11-15,1463.69,1466.56,1401.96,1411.62,4487924
2021-11-16,1411.62,1458.01,1400.78,1454.86,5552538
2021-11-17,1454.86,1480.99,1447.58,1476.59,5187694
2021-11-18,1476.59,1481.52,1436.71,1443.15,7771158
2021-11-19,1443.15,1462.1,1429.6,1453.17,5802738
2021-11-22,1453.17,1460.33,1379.6,1386.77,1144375
2021-11-23,1386.77,1395.15,1376.69,1393.45,2518560
2021-11-24,1393.45,1405.33,1376.43,1390.01,9305827
2021-11-25,1390.01,1409.73,1387.01,1400.17,8514782
2021-11-26,1400.17,1427.37,1389.09,1422.68,8707690
2021-11-29,1422.68,1428.74,1399.22,1411.13,4507145
2021-11-30,1411.13,1413.24,1402.78,1409.61,2180859
2021-12-01,1409.61,1422.84,1389.29,1394.93,3941616
2021-12-02,1394.93,1408.64,1353.44,1362.92,3078937
2021-12-03,1362.92,1396.22,1358.27,1385.92,2079037
2021-12-06,1385.92,1422.11,1383.25,1412.22,1855695
2021-12-07,1412.22,1446.36,1405.1,1433.43,8695082
2021-12-08,1433.43,1441.56,1423.35,1439.12,5066981
2021-12-09,1439.12,1502.41,1425.54,1499.05,2577415
2021-12-10,1499.05,1504.73,1490.13,1499.95,5668223
2021-12-13,1499.95,1509.97,1471.2,1473.01,9483063
2021-12-14,1473.01,1475.13,1442.62,1455.12,3336798
2021-12-15,1455.12,1474.32,1444.71,1465.17,2734428
2021-12-16,1465.17,1525.92,1452.24,1514.49,9346988
2021-12-17,1514.49,1542.4,1512.31,1540.61,9410184
2021-12-20,1540.61,1552.97,1525.28,1547.47,8366604
2021-12-21,1547.47,1587.14,1536.51,1575.06,9234025
2021-12-22,1575.06,1625.5,1571.69,1618.75,5083501
2021-12-23,1618.75,1655.17,1616.0,1644.36,5795817
2021-12-24,1644.36,1648.73,1621.7,1624.87,2507394
2021-12-27,1624.87,1637.86,1582.38,1584.98,1996433
2021-12-28,1584.98,1621.05,1582.59,1607.37,7128420
2021-12-29,1607.37,1628.98,1605.49,1622.97,5036480
2021-12-30,1622.97,1625.08,1607.32,1622.88,6509165
2021-12-31,1622.88,1633.57,1603.52,1605.82,4336640
2022-01-03,1605.82,1624.07,1590.9,1622.24,3660891
2022-01-04,1622.24,1634.86,1600.59,1605.85,3342094
2022-01-05,1605.85,1609.72,1579.05,1590.42,3845376
2022-01-06,1590.42,1598.43,1563.91,1571.21,8939174
2022-01-07,1571.21,1611.21,1568.86,1596.59,5307910
2022-01-10,1596.59,1609.56,1582.13,1604.12,9214372
2022-01-11,1604.12,1619.4,1595.05,1599.61,2726334
2022-01-12,1599.61,1626.85,1593.67,1615.39,4446839
2022-01-13,1615.39,1618.04,1600.21,1613.71,2561014
2022-01-14,1613.71,1626.88,1605.74,1609.4,7073877
2022-01-17,1609.4,1617.56,1575.3,1587.37,1751972
2022-01-18,1587.37,1628.88,1576.1,1619.43,1024363
2022-01-19,1619.43,1630.21,1583.4,1588.79,2385049
2022-01-20,1588.79,1621.85,1575.3,1611.97,9182320
2022-01-21,1611.97,1615.96,1597.67,1609.3,9839008
2022-01-24,1609.3,1630.42,1596.38,1627.22,1171236
2022-01-25,1627.22,1640.82,1603.54,1611.66,5112924
2022-01-26,1611.66,1617.77,1557.68,1570.02,1239647
2022-01-27,1570.02,1584.89,1520.57,1524.49,5514153
2022-01-28,1524.49,1526.94,1499.09,1504.22,9813240
2022-01-31,1504.22,1525.01,1500.52,1523.44,9016792
2022-02-01,1523.44,1545.32,1516.77,1543.38,8530577
2022-02-02,1543.38,1551.28,1518.18,1521.01,3818767
2022-02-03,1521.01,1523.17,1507.76,1517.19,1424190
2022-02-04,1517.19,1525.45,1515.58,1521.5,4472696
2022-02-07,1521.5,1532.1,1491.25,1505.84,8524132
2022-02-08,1505.84,1508.48,1475.0,1486.79,6449604
2022-02-09,1486.79,1491.91,1461.19,1473.49,5272513
2022-02-10,1473.49,1487.97,1457.09,1466.87,9302258
2022-02-11,1466.87,1469.27,1452.22,1454.41,4928094
2022-02-14,1454.41,1481.72,1440.8,1472.55,3790353
2022-02-15,1472.55,1474.86,1459.29,1468.84,9970922
2022-02-16,1468.84,1475.08,1415.13,1426.22,1145693
2022-02-17,1426.22,1434.51,1407.84,1422.01,9063001
2022-02-18,1422.01,1431.56,1396.68,1408.98,5379845
2022-02-21,1408.98,1430.63,1402.36,1417.9,5777830
2022-02-22,1417.9,1459.05,1414.51,1445.76,8604323
2022-02-23,1445.76,1449.96,1427.31,1438.28,4809821
2022-02-24,1438.28,1456.88,1434.73,1448.83,5037746
2022-02-25,1448.83,1483.56,1447.27,1480.17,2896999
2022-02-28,1480.17,1490.07,1461.57,1468.79,8371858
2022-03-01,1468.79,1475.85,1452.59,1463.51,6529554
2022-03-02,1463.51,1476.74,1458.5,1463.71,8676431
2022-03-03,1463.71,1475.79,1459.12,1471.53,8793604
2022-03-04,1471.53,1508.68,1462.14,1499.37,3788302
2022-03-07,1499.37,1515.65,1491.29,1508.06,5859633
2022-03-08,1508.06,1529.31,1494.18,1527.01,1419503
2022-03-09,1527.01,1605.15,1514.48,1590.44,9209061
2022-03-10,1590.44,1592.04,1566.27,1576.28,3364840
2022-03-11,1576.28,1584.44,1538.39,1543.35,4348549
2022-03-14,1543.35,1556.44,1534.57,1542.55,8753638
2022-03-15,1542.55,1560.83,1534.67,1546.77,5289639
2022-03-16,1546.77,1563.16,1536.55,1560.21,7707432
2022-03-17,1560.21,1562.48,1538.88,1546.95,7724504
2022-03-18,1546.95,1561.4,1514.49,1525.77,5101153
2022-03-21,1525.77,1527.68,1505.81,1519.02,2064367
2022-03-22,1519.02,1529.17,1486.55,1497.68,1675025
2022-03-23,1497.68,1508.85,1457.68,1469.42,7634586
2022-03-24,1469.42,1487.09,1462.49,1485.54,3154828
2022-03-25,1485.54,1492.47,1471.13,1475.54,9840597
2022-03-28,1475.54,1486.94,1464.97,1475.73,5912301
2022-03-29,1475.73,1486.58,1471.51,1484.54,1516394
2022-03-30,1484.54,1513.65,1481.67,1507.18,8415871
2022-03-31,1507.18,1522.22,1470.31,1483.25,8249127
2022-04-01,1483.25,1486.69,1459.25,1462.81,5384077
2022-04-04,1462.81,1483.01,1453.14,1469.65,6207188
2022-04-05,1469.65,1481.84,1443.45,1450.12,8904617
2022-04-06,1450.12,1453.45,1447.62,1451.51,3032656
2022-04-07,1451.51,1464.82,1424.18,1426.73,4289986
2022-04-08,1426.73,1441.25,1414.96,1437.21,1377224
2022-04-11,1437.21,1462.74,1433.41,1449.02,5453722
2022-04-12,1449.02,1460.74,1439.16,1451.77,6772964
2022-04-13,1451.77,1466.06,1417.81,1426.12,2942120
2022-04-14,1426.12,1439.79,1377.49,1390.18,8470396
2022-04-15,1390.18,1414.5,1380.22,1412.17,4932613
2022-04-18,1412.17,1441.34,1399.83,1432.98,5096920
2022-04-19,1432.98,1435.5,1411.65,1421.3,4501661
2022-04-20,1421.3,1430.1,1409.6,1425.42,7080898
2022-04-21,1425.42,1434.83,1398.22,1411.5,8867863
2022-04-22,1411.5,1432.87,1401.59,1424.77,1065867
2022-04-25,1424.77,1438.62,1423.33,1433.35,7792109
2022-04-26,1433.35,1438.27,1426.15,1435.82,2414119
2022-04-27,1435.82,1450.48,1433.07,1439.71,9779340
2022-04-28,1439.71,1444.7,1421.41,1426.95,7147401
2022-04-29,1426.95,1445.82,1423.89,1433.12,7615492
2022-05-02,1433.12,1436.63,1418.38,1428.82,5533910
2022-05-03,1428.82,1441.22,1397.99,1406.76,4456800
2022-05-04,1406.76,1428.65,1400.36,1420.38,3348818
2022-05-05,1420.38,1432.41,1414.61,1420.8,4344849
2022-05-06,1420.8,1458.83,1414.22,1446.56,6448608
2022-05-09,1446.56,1460.17,1434.93,1445.82,1240346
2022-05-10,1445.82,1458.61,1437.12,1450.27,8594825
2022-05-11,1450.27,1472.31,1436.43,1467.69,2770330
2022-05-12,1467.69,1475.06,1450.55,1454.76,9946694
2022-05-13,1454.76,1471.32,1446.18,1465.59,4999143
2022-05-16,1465.59,1475.92,1454.59,1460.37,4300335
2022-05-17,1460.37,1465.22,1444.96,1449.59,4149783
2022-05-18,1449.59,1472.79,1439.47,1470.31,5141314
2022-05-19,1470.31,1478.25,1444.74,1449.92,1482870
2022-05-20,1449.92,1461.06,1417.63,1419.72,5209689
2022-05-23,1419.72,1438.04,1409.57,1426.11,5152109
2022-05-24,1426.11,1429.96,1415.09,1420.11,9169183
2022-05-25,1420.11,1450.82,1412.39,1447.05,3867695
2022-05-26,1447.05,1462.89,1441.42,1451.84,8971153
2022-05-27,1451.84,1454.95,1416.94,1430.14,6824648
2022-05-30,1430.14,1450.9,1427.25,1448.78,1052066
2022-05-31,1448.78,1455.22,1410.85,1423.0,9647088
2022-06-01,1423.0,1429.34,1419.64,1424.07,5171364
2022-06-02,1424.07,1459.98,1411.37,1455.9,5197739
2022-06-03,1455.9,1480.78,1443.94,1470.87,7574922
2022-06-06,1470.87,1478.58,1453.32,1467.75,5007324
2022-06-07,1467.75,1477.56,1465.91,1474.82,6506761
2022-06-08,1474.82,1484.59,1450.3,1464.23,8071422
2022-06-09,1464.23,1475.25,1434.86,1442.87,2220682
2022-06-10,1442.87,1455.88,1431.77,1454.0,3895018
2022-06-13,1454.0,1473.49,1442.99,1471.81,9709188
2022-06-14,1471.81,1476.65,1463.58,1471.53,5973064
2022-06-15,1471.53,1488.52,1466.05,1478.4,4612914
2022-06-16,1478.4,1483.6,1441.49,1447.75,1944353
2022-06-17,1447.75,1457.54,1436.88,1451.76,4295453
2022-06-20,1451.76,1487.53,1450.02,1473.2,9229840
2022-06-21,1473.2,1475.9,1465.48,1468.29,7423841
2022-06-22,1468.29,1482.97,1458.55,1460.04,9391893
2022-06-23,1460.04,1472.56,1445.63,1449.81,7663143
2022-06-24,1449.81,1460.44,1429.55,1436.19,9896161
2022-06-27,1436.19,1447.54,1386.19,1399.26,6476049
2022-06-28,1399.26,1407.93,1387.92,1402.55,2811049
2022-06-29,1402.55,1414.08,1389.39,1409.58,5591901
2022-06-30,1409.58,1431.95,1401.0,1423.86,7779617
2022-07-01,1423.86,1435.66,1392.64,1398.81,2502718
2022-07-04,1398.81,1408.12,1359.56,1362.42,7696579
2022-07-05,1362.42,1369.95,1350.94,1358.33,1230596
2022-07-06,1358.33,1366.46,1342.79,1346.25,7497127
2022-07-07,1346.25,1390.63,1337.56,1379.85,1116908
2022-07-08,1379.85,1397.5,1369.53,1386.17,1851563
2022-07-11,1386.17,1411.09,1380.69,1406.05,9127678
2022-07-12,1406.05,1415.31,1404.17,1408.97,6310074
2022-07-13,1408.97,1411.91,1387.13,1399.25,2558274
2022-07-14,1399.25,1414.49,1392.03,1410.66,3938287
2022-07-15,1410.66,1421.56,1405.4,1418.89,7466780
2022-07-18,1418.89,1432.34,1408.91,1418.91,2551726
2022-07-19,1418.91,1429.65,1409.15,1420.67,8559012
2022-07-20,1420.67,1430.04,1396.07,1405.15,8789573
2022-07-21,1405.15,1424.04,1394.11,1415.46,5872691
2022-07-22,1415.46,1419.52,1397.17,1405.77,3300612
2022-07-25,1405.77,1410.04,1400.53,1407.55,2881397
2022-07-26,1407.55,1419.95,1375.19,1387.58,1762557
2022-07-27,1387.58,1397.49,1376.42,1392.2,6362695
2022-07-28,1392.2,1393.86,1374.36,1383.6,8392053
2022-07-29,1383.6,1389.5,1367.91,1376.73,5081534
2022-08-01,1376.73,1382.65,1368.86,1376.79,8988597
2022-08-02,1376.79,1389.73,1347.46,1357.65,9865465
2022-08-03,1357.65,1366.93,1336.41,1338.1,4931895
2022-08-04,1338.1,1340.36,1313.07,1319.45,4990919
2022-08-05,1319.45,1350.43,1306.84,1346.74,8900171
2022-08-08,1346.74,1359.95,1333.57,1339.57,8016611
2022-08-09,1339.57,1357.19,1335.3,1349.66,4031863
2022-08-10,1349.66,1356.61,1336.29,1341.08,6880823
2022-08-11,1341.08,1343.69,1322.57,1331.96,2281258
2022-08-12,1331.96,1353.59,1325.67,1341.77,2594362
2022-08-15,1341.77,1359.32,1329.3,1351.05,7400231
2022-08-16,1351.05,1362.72,1318.31,1330.49,5528268
2022-08-17,1330.49,1339.35,1312.98,1317.35,1092091
2022-08-18,1317.35,1324.64,1285.97,1296.95,6518358
2022-08-19,1296.95,1309.17,1276.52,1288.39,2525068
2022-08-22,1288.39,1312.6,1286.48,1300.21,4337013
2022-08-23,1300.21,1340.69,1292.71,1332.16,3135896
2022-08-24,1332.16,1358.23,1324.73,1347.99,2926252
2022-08-25,1347.99,1358.54,1336.54,1353.94,5334165
2022-08-26,1353.94,1364.44,1340.7,1350.48,7634699
2022-08-29,1350.48,1355.21,1326.7,1334.02,7036207
2022-08-30,1334.02,1356.99,1326.09,1350.29,2658332
2022-08-31,1350.29,1358.73,1335.08,1348.07,1771279
2022-09-01,1348.07,1353.24,1333.96,1341.49,9641123
2022-09-02,1341.49,1358.33,1335.89,1356.39,5738379
2022-09-05,1356.39,1361.54,1339.06,1351.18,7403679
2022-09-06,1351.18,1363.67,1336.3,1346.88,6193951
2022-09-07,1346.88,1361.09,1341.46,1358.05,4481591
2022-09-08,1358.05,1364.74,1348.09,1351.35,3264719
2022-09-09,1351.35,1359.88,1325.68,1335.69,6645812
2022-09-12,1335.69,1364.3,1327.6,1353.51,9257668
2022-09-13,1353.51,1375.3,1343.54,1363.21,7466751
2022-09-14,1363.21,1367.67,1351.2,1360.61,7557734
2022-09-15,1360.61,1365.5,1329.4,1338.02,4244998
2022-09-16,1338.02,1379.96,1336.28,1377.41,2732141
2022-09-19,1377.41,1387.73,1360.0,1364.19,7905043
2022-09-20,1364.19,1372.84,1359.57,1367.2,2634461
2022-09-21,1367.2,1380.06,1340.8,1351.48,8301078
2022-09-22,1351.48,1356.88,1344.66,1352.86,1834938
