Date,Open,High,Low,Close,Volume
2021-06-11,5210.9,5259.77,5162.14,5225.34,3664749
2021-06-14,5225.34,5238.36,5155.2,5181.16,2203920
2021-06-15,5181.16,5232.1,5132.59,5174.71,6296990
2021-06-16,5174.71,5195.71,5149.18,5178.43,2349590
2021-06-17,5178.43,5212.83,5144.25,5204.21,4045529
2021-06-18,5204.21,5242.12,5116.58,5140.01,4201473
2021-06-21,5140.01,5292.4,5116.7,5241.54,2449991
2021-06-22,5241.54,5257.73,5157.66,5184.22,1424528
2021-06-23,5184.22,5278.69,5152.67,5265.71,7450219
2021-06-24,5265.71,5330.81,5230.38,5314.56,6830395
2021-06-25,5314.56,5328.38,5268.18,5298.02,8083610
2021-06-28,5298.02,5322.52,5183.54,5230.89,2901740
2021-06-29,5230.89,5241.7,5148.1,5166.7,8752950
2021-06-30,5166.7,5206.94,5015.62,5062.53,8343728
2021-07-01,5062.53,5087.84,4923.59,4940.78,5062224
2021-07-02,4940.78,4970.81,4869.37,4890.05,2636675
2021-07-05,4890.05,4990.72,4845.45,4948.04,2161068
2021-07-06,4948.04,4999.44,4900.5,4984.2,6277420
2021-07-07,4984.2,5048.58,4959.86,5033.35,2760511
2021-07-08,5033.35,5211.86,4993.95,5182.58,6351826
2021-07-09,5182.58,5194.47,5036.32,5060.97,7072310
2021-07-12,5060.97,5195.42,5033.25,5168.09,7679155
2021-07-13,5168.09,5182.77,5119.73,5136.67,1225391
2021-07-14,5136.67,5145.09,5100.17,5108.45,3535394
2021-07-15,5108.45,5171.06,5084.52,5142.46,4291070
2021-07-16,5142.46,5279.37,5107.02,5237.78,1147745
2021-07-19,5237.78,5284.31,5123.48,5153.64,6250295
2021-07-20,5153.64,5205.58,5123.12,5182.12,4314344
2021-07-21,5182.12,5187.3,5143.62,5168.17,3027320
2021-07-22,5168.17,5184.05,5078.73,5083.88,9597467
2021-07-23,5083.88,5103.15,4963.14,5001.08,1045475
2021-07-26,5001.08,5075.33,4982.44,5051.06,5623037
2021-07-27,5051.06,5128.64,5034.52,5086.11,9191922
2021-07-28,5086.11,5132.48,5009.27,5051.0,3076198
2021-07-29,5051.0,5066.07,4925.93,4964.97,4410580
2021-07-30,4964.97,4988.45,4900.2,4938.64,5896799
2021-08-02,4938.64,4951.02,4822.72,4861.74,8479816
2021-08-03,4861.74,4944.52,4841.05,4918.27,5445818
2021-08-04,4918.27,4956.79,4806.08,4815.33,7263998
2021-08-05,4815.33,4860.58,4609.27,4648.54,9147047
2021-08-06,4648.54,4671.71,4639.78,4659.49,5023278
2021-08-09,4659.49,4776.96,4643.34,4735.5,5784808
2021-08-10,4735.5,4814.38,4716.04,4801.14,5654419
2021-08-11,4801.14,4906.9,4755.42,4877.35,1708672
2021-08-12,4877.35,4964.78,4851.3,4945.94,5507167
2021-08-13,4945.94,5010.59,4906.18,5004.86,3887757
2021-08-16,5004.86,5041.56,4939.78,4988.33,1692924
2021-08-17,4988.33,5025.72,4951.63,4998.18,8181479
2021-08-18,4998.18,5005.5,4903.46,4930.79,8712079
2021-08-19,4930.79,4971.22,4883.84,4913.19,9686283
2021-08-20,4913.19,4948.02,4869.4,4933.02,1842840
2021-08-23,4933.02,4950.83,4854.28,4897.59,4556210
2021-08-24,4897.59,4924.59,4826.29,4834.21,2559757
2021-08-25,4834.21,4956.56,4789.95,4914.81,2881297
2021-08-26,4914.81,5073.76,4902.69,5057.44,9519792
2021-08-27,5057.44,5071.21,5029.52,5053.3,7015877
2021-08-30,5053.3,5073.54,4996.87,5035.11,1154692
2021-08-31,5035.11,5071.21,4974.71,4994.65,9152513
2021-09-01,4994.65,5008.87,4845.16,4866.73,7789408
2021-09-02,4866.73,5001.24,4853.15,4968.0,2568146
2021-09-03,4968.0,5094.22,4936.16,5053.45,9935827
2021-09-06,5053.45,5078.15,4931.47,4980.39,5708569
2021-09-07,4980.39,5005.55,4860.81,4908.89,7695233
2021-09-08,4908.89,5057.19,4885.3,5020.34,1743088
2021-09-09,5020.34,5043.33,4957.35,4974.15,6003361
2021-09-10,4974.15,4991.99,4810.3,4843.77,9910762
2021-09-13,4843.77,4874.57,4822.14,4834.47,9280083
2021-09-14,4834.47,4865.37,4763.12,4794.82,1289134
2021-09-15,4794.82,4823.5,4742.93,4775.28,3866069
2021-09-16,4775.28,4892.06,4757.06,4860.52,7721635
2021-09-17,4860.52,4950.44,4855.57,4934.42,7104128
2021-09-20,4934.42,4966.55,4910.14,4924.51,7687666
2021-09-21,4924.51,4968.57,4836.43,4850.13,8079701
2021-09-22,4850.13,4857.18,4713.5,4745.04,4843139
2021-09-23,4745.04,4892.53,4717.15,4846.84,3361216
2021-09-24,4846.84,4931.48,4809.74,4899.36,2908911
2021-09-27,4899.36,4933.58,4807.12,4833.62,3737946
2021-09-28,4833.62,4871.01,4726.91,4770.95,2834907
2021-09-29,4770.95,4812.71,4721.09,4760.87,5327802
2021-09-30,4760.87,4918.73,4745.73,4885.81,4864044
2021-10-01,4885.81,4996.14,4872.16,4987.05,2897951
2021-10-04,4987.05,5001.7,4882.93,4914.26,5523535
2021-10-05,4914.26,4922.76,4730.19,4775.86,2730085
2021-10-06,4775.86,4792.82,4727.74,4766.26,9127333
2021-10-07,4766.26,4802.89,4559.04,4594.15,9236781
2021-10-08,4594.15,4684.11,4581.03,4661.52,7766886
2021-10-11,4661.52,4677.46,4588.98,4608.88,4499701
2021-10-12,4608.88,4649.73,4548.94,4579.81,7922981
2021-10-13,4579.81,4696.08,4556.99,4673.42,4800315
2021-10-14,4673.42,4722.7,4647.71,4700.26,6107385
2021-10-15,4700.26,4705.89,4649.15,4666.46,6939334
2021-10-18,4666.46,4710.06,4656.4,4665.49,9686594
2021-10-19,4665.49,4687.36,4585.38,4617.22,2315823
2021-10-20,4617.22,4765.02,4581.57,4720.26,8797698
2021-10-21,4720.26,4765.65,4686.43,4726.3,5539170
2021-10-22,4726.3,4754.56,4703.37,4718.91,2474620
2021-10-25,4718.91,4794.08,4679.01,4774.11,1989336
2021-10-26,4774.11,4813.66,4700.55,4738.82,8421289
2021-10-27,4738.82,4795.75,4724.2,4779.3,5318420
2021-10-28,4779.3,4806.51,4706.59,4745.27,7717526
2021-10-29,4745.27,4859.96,4703.85,4818.8,2948061
2021-11-01,4818.8,4979.59,4784.77,4967.45,9551795
2021-11-02,4967.45,4982.69,4873.14,4883.19,6248400
2021-11-03,4883.19,4957.09,4843.61,4928.57,6182101
2021-11-04,4928.57,4988.06,4908.33,4958.94,1594557
2021-11-05,4958.94,4968.6,4891.43,4906.15,5109545
2021-11-08,4906.15,4937.9,4798.1,4813.54,7622766
2021-11-09,4813.54,4827.86,4668.63,4714.07,9038762
2021-11-10,4714.07,4742.41,4651.97,4674.13,2609184
2021-11-11,4674.13,4840.48,4662.24,4805.31,1484273
2021-11-12,4805.31,4852.48,4776.86,4833.39,6113728
2021-11-15,4833.39,4883.12,4802.22,4873.19,1070463
2021-11-16,4873.19,5082.73,4849.06,5035.41,3866457
2021-11-17,5035.41,5075.1,4923.31,4958.57,6595956
2021-11-18,4958.57,5000.61,4926.33,4960.98,8903402
2021-11-19,4960.98,4990.97,4924.58,4957.58,5860319
2021-11-22,4957.58,4994.42,4856.91,4900.69,4641141
2021-11-23,4900.69,4963.27,4859.56,4921.32,2337768
2021-11-24,4921.32,5078.24,4901.62,5051.14,2406150
2021-11-25,5051.14,5095.06,4906.91,4951.18,7296450
2021-11-26,4951.18,4956.73,4912.97,4936.11,2493551
2021-11-29,4936.11,4974.06,4795.28,4837.03,6319728
2021-11-30,4837.03,4845.09,4809.55,4830.7,5022261
2021-12-01,4830.7,4845.1,4675.22,4694.73,7182719
2021-12-02,4694.73,4769.05,4660.17,4738.37,1350067
2021-12-03,4738.37,4782.74,4708.23,4729.09,7562877
2021-12-06,4729.09,4769.67,4680.56,4701.05,7964705
2021-12-07,4701.05,4727.53,4663.92,4719.99,8225593
2021-12-08,4719.99,4855.75,4693.13,4827.11,8267807
2021-12-09,4827.11,4861.09,4713.02,4744.26,1282140
2021-12-10,4744.26,4769.61,4711.23,4748.33,1558981
2021-12-13,4748.33,4811.06,4718.07,4773.69,8683647
2021-12-14,4773.69,4827.47,4732.29,4789.3,2953341
2021-12-15,4789.3,4824.97,4766.22,4782.66,6698618
2021-12-16,4782.66,4795.42,4665.31,4695.35,7236893
2021-12-17,4695.35,4709.09,4687.4,4696.45,4623425
2021-12-20,4696.45,4770.49,4672.99,4760.01,7689558
2021-12-21,4760.01,4855.83,4725.59,4839.14,1184514
2021-12-22,4839.14,4928.61,4806.59,4882.46,2258624
2021-12-23,4882.46,5003.21,4865.35,4977.48,7671203
2021-12-24,4977.48,5027.97,4969.68,4986.02,6735630
2021-12-27,4986.02,5052.87,4977.07,5039.32,8493971
2021-12-28,5039.32,5118.72,5014.67,5096.73,8576126
2021-12-29,5096.73,5142.58,5011.25,5053.8,5868923
2021-12-30,5053.8,5060.62,4900.7,4935.26,8930221
2021-12-31,4935.26,4980.21,4861.93,4910.87,6140709
2022-01-03,4910.87,4973.96,4872.9,4964.78,1917472
2022-01-04,4964.78,4973.99,4863.04,4912.11,9977182
2022-01-05,4912.11,4961.76,4877.39,4921.34,8783874
2022-01-06,4921.34,4932.03,4908.25,4914.16,5517562
2022-01-07,4914.16,4956.63,4854.33,4877.02,9503197
2022-01-10,4877.02,4971.47,4871.52,4956.16,3507743
2022-01-11,4956.16,4974.9,4847.95,4858.61,7184377
2022-01-12,4858.61,5049.21,4828.08,5005.26,7886940
2022-01-13,5005.26,5121.81,4980.33,5082.12,2570889
2022-01-14,5082.12,5131.18,5037.32,5099.94,1950922
2022-01-17,5099.94,5147.68,4997.47,5017.93,2433284
2022-01-18,5017.93,5042.96,4952.24,4979.36,8173877
2022-01-19,4979.36,5187.57,4942.34,5145.18,1418829
2022-01-20,5145.18,5181.57,5103.59,5140.07,9713937
2022-01-21,5140.07,5150.31,5042.26,5089.72,2543812
2022-01-24,5089.72,5151.58,5081.43,5101.74,1000917
2022-01-25,5101.74,5114.01,5030.47,5064.52,8068931
2022-01-26,5064.52,5071.52,4932.17,4963.03,7139996
2022-01-27,4963.03,5010.37,4926.43,4934.06,8737777
2022-01-28,4934.06,5009.05,4891.9,4972.77,9717429
2022-01-31,4972.77,5108.41,4927.06,5072.04,1920759
2022-02-01,5072.04,5197.15,5063.38,5162.13,5975467
2022-02-02,5162.13,5207.09,5154.56,5185.35,3120711
2022-02-03,5185.35,5218.15,5147.93,5201.42,2264134
2022-02-04,5201.42,5288.04,5150.52,5259.04,6759919
2022-02-07,5259.04,5402.7,5247.85,5354.71,6730482
2022-02-08,5354.71,5361.51,5266.04,5314.27,7600430
2022-02-09,5314.27,5495.38,5271.85,5443.84,3621158
2022-02-10,5443.84,5586.12,5419.0,5558.78,6754640
2022-02-11,5558.78,5567.89,5525.56,5541.61,2534227
2022-02-14,5541.61,5549.91,5427.6,5479.56,3587551
2022-02-15,5479.56,5533.02,5415.74,5458.5,5940359
2022-02-16,5458.5,5485.56,5419.66,5438.73,7091111
2022-02-17,5438.73,5499.37,5432.28,5483.05,8291916
2022-02-18,5483.05,5491.62,5367.3,5382.88,2846357
2022-02-21,5382.88,5408.09,5329.69,5398.97,8880055
2022-02-22,5398.97,5431.65,5370.03,5422.19,8036278
2022-02-23,5422.19,5504.61,5393.42,5491.41,7882727
2022-02-24,5491.41,5635.98,5470.52,5615.02,1871535
2022-02-25,5615.02,5652.81,5559.66,5624.82,6053929
2022-02-28,5624.82,5672.08,5607.8,5616.3,3742455
2022-03-01,5616.3,5639.46,5487.08,5519.78,1597904
2022-03-02,5519.78,5568.14,5457.06,5478.01,6826038
2022-03-03,5478.01,5493.11,5425.61,5455.1,2638846
2022-03-04,5455.1,5557.6,5415.91,5524.25,8870907
2022-03-07,5524.25,5629.21,5502.41,5603.09,4714755
2022-03-08,5603.09,5629.68,5540.95,5572.29,5098535
2022-03-09,5572.29,5628.95,5542.16,5594.19,1919134
2022-03-10,5594.19,5620.06,5435.45,5488.87,5636440
2022-03-11,5488.87,5500.86,5369.47,5416.56,6324852
2022-03-14,5416.56,5513.99,5400.48,5494.71,2317621
2022-03-15,5494.71,5546.06,5396.5,5449.52,5071495
2022-03-16,5449.52,5541.59,5405.54,5517.64,4681890
2022-03-17,5517.64,5654.74,5495.36,5620.13,2032499
2022-03-18,5620.13,5659.77,5529.64,5546.19,3331348
2022-03-21,5546.19,5564.88,5510.64,5516.19,7572531
2022-03-22,5516.19,5603.89,5503.12,5560.78,6550560
2022-03-23,5560.78,5581.05,5428.44,5445.51,5280428
2022-03-24,5445.51,5517.86,5410.17,5465.92,3819182
2022-03-25,5465.92,5494.32,5417.38,5460.21,9471414
2022-03-28,5460.21,5562.91,5433.62,5533.11,5115741
2022-03-29,5533.11,5644.63,5526.06,5630.35,6683860
2022-03-30,5630.35,5638.29,5561.31,5599.5,1767442
2022-03-31,5599.5,5695.68,5568.64,5664.02,6679487
2022-04-01,5664.02,5689.79,5630.26,5682.32,3914611
2022-04-04,5682.32,5754.52,5659.45,5737.66,4602571
2022-04-05,5737.66,5846.49,5726.16,5802.84,8039879
2022-04-06,5802.84,5828.48,5684.86,5731.94,7307517
2022-04-07,5731.94,5740.53,5650.2,5684.97,8596537
2022-04-08,5684.97,5797.2,5659.47,5743.43,8058021
2022-04-11,5743.43,5909.61,5694.94,5902.69,6575477
2022-04-12,5902.69,5930.83,5859.48,5880.84,1748692
2022-04-13,5880.84,5937.61,5798.57,5839.51,2614694
2022-04-14,5839.51,5942.32,5816.98,5900.39,2945537
2022-04-15,5900.39,5939.19,5734.06,5770.97,4374659
2022-04-18,5770.97,5853.24,5741.54,5829.59,6180703
2022-04-19,5829.59,5863.91,5784.2,5808.14,9809147
2022-04-20,5808.14,5837.09,5736.24,5755.52,9333920
2022-04-21,5755.52,5809.73,5720.38,5735.7,7078159
2022-04-22,5735.7,5749.95,5598.5,5616.25,7282827
2022-04-25,5616.25,5635.66,5575.14,5597.94,7021656
2022-04-26,5597.94,5639.57,5583.42,5620.14,6574807
2022-04-27,5620.14,5728.75,5576.22,5681.27,4942863
2022-04-28,5681.27,5731.18,5646.21,5664.6,1268449
2022-04-29,5664.6,5840.65,5640.74,5790.24,6918806
2022-05-02,5790.24,5818.97,5692.26,5735.67,2160152
2022-05-03,5735.67,5785.96,5660.03,5707.99,7305236
2022-05-04,5707.99,5748.2,5676.97,5727.62,2592173
2022-05-05,5727.62,5912.16,5699.53,5874.77,2473300
2022-05-06,5874.77,5899.42,5707.62,5715.66,9020497
2022-05-09,5715.66,5844.83,5665.03,5833.44,4352214
2022-05-10,5833.44,5868.71,5713.86,5768.57,4018439
2022-05-11,5768.57,5962.17,5721.22,5912.28,5642681
2022-05-12,5912.28,5924.5,5754.94,5812.04,4555912
2022-05-13,5812.04,6076.87,5765.25,6022.3,3089319
2022-05-16,6022.3,6063.71,6010.68,6028.8,3786905
2022-05-17,6028.8,6077.67,5963.14,6009.61,4503548
2022-05-18,6009.61,6058.54,5960.5,5968.18,4439289
2022-05-19,5968.18,5997.31,5807.52,5831.59,9521267
2022-05-20,5831.59,5850.92,5773.83,5833.63,1936320
2022-05-23,5833.63,5852.74,5756.8,5792.71,2647824
2022-05-24,5792.71,5801.2,5715.68,5750.28,8942992
2022-05-25,5750.28,5810.96,5697.28,5786.51,9955118
2022-05-26,5786.51,5852.04,5740.03,5806.42,5817911
2022-05-27,5806.42,5860.96,5700.45,5712.26,1668629
2022-05-30,5712.26,5748.91,5646.32,5700.09,7434323
2022-05-31,5700.09,5718.61,5596.4,5635.21,9811249
2022-06-01,5635.21,5682.12,5626.1,5640.2,4699243
2022-06-02,5640.2,5689.63,5603.45,5678.0,5218346
2022-06-03,5678.0,5723.34,5660.5,5684.5,8153314
2022-06-06,5684.5,5710.81,5620.96,5669.16,3906492
2022-06-07,5669.16,5680.24,5529.23,5552.52,2765317
2022-06-08,5552.52,5591.85,5455.4,5493.43,4127022
2022-06-09,5493.43,5538.83,5443.08,5531.85,1144771
2022-06-10,5531.85,5558.25,5372.72,5386.26,2820908
2022-06-13,5386.26,5407.05,5290.62,5342.54,3680990
2022-06-14,5342.54,5416.71,5326.6,5365.08,4050999
2022-06-15,5365.08,5385.73,5165.0,5183.52,7572829
2022-06-16,5183.52,5223.8,5102.28,5131.95,8115972
2022-06-17,5131.95,5157.59,5048.27,5094.33,8752342
2022-06-20,5094.33,5241.58,5064.47,5197.43,4933817
2022-06-21,5197.43,5238.55,5138.06,5166.49,1759401
2022-06-22,5166.49,5210.92,5118.34,5145.9,5067784
2022-06-23,5145.9,5218.25,5138.93,5197.84,2559657
2022-06-24,5197.84,5203.34,5010.64,5060.26,4880323
2022-06-27,5060.26,5074.92,4931.92,4975.28,1490999
2022-06-28,4975.28,5016.32,4873.29,4920.13,8622611
2022-06-29,4920.13,5055.56,4880.66,5029.96,7567304
2022-06-30,5029.96,5062.31,4885.06,4919.18,3343136
2022-07-01,4919.18,4932.87,4780.99,4788.61,2720444
2022-07-04,4788.61,4803.0,4725.89,4743.75,1297883
2022-07-05,4743.75,4780.73,4704.97,4757.04,7770153
2022-07-06,4757.04,4765.4,4660.51,4681.75,2186430
2022-07-07,4681.75,4696.29,4596.63,4602.21,9737452
2022-07-08,4602.21,4643.29,4586.65,4625.98,6248575
2022-07-11,4625.98,4666.33,4580.02,4615.0,7199951
2022-07-12,4615.0,4620.08,4575.91,4613.21,8496110
2022-07-13,4613.21,4690.16,4585.09,4670.18,6282433
2022-07-14,4670.18,4677.45,4569.89,4596.64,9421374
2022-07-15,4596.64,4622.46,4545.51,4558.04,2460235
2022-07-18,4558.04,4605.71,4546.78,4584.19,8139580
2022-07-19,4584.19,4592.39,4498.22,4506.37,8916323
2022-07-20,4506.37,4529.13,4430.4,4448.36,7415261
2022-07-21,4448.36,4479.35,4347.41,4386.17,6473660
2022-07-22,4386.17,4408.0,4288.5,4305.77,1176355
2022-07-25,4305.77,4350.95,4293.38,4338.17,3776374
2022-07-26,4338.17,4468.73,4328.01,4458.09,8300259
2022-07-27,4458.09,4469.42,4354.82,4391.92,6521452
2022-07-28,4391.92,4409.65,4339.85,4375.85,2830314
2022-07-29,4375.85,4415.12,4250.53,4289.39,2770403
2022-08-01,4289.39,4348.43,4280.81,4339.32,1506995
2022-08-02,4339.32,4433.88,4302.79,4402.81,1287635
2022-08-03,4402.81,4467.51,4377.2,4436.86,5778972
2022-08-04,4436.86,4462.38,4425.67,4453.23,2041566
2022-08-05,4453.23,4484.11,4229.58,4255.97,6081502
2022-08-08,4255.97,4283.95,4218.15,4238.07,8323777
2022-08-09,4238.07,4265.91,4093.19,4121.99,4053407
2022-08-10,4121.99,4160.78,4069.45,4098.97,2151882
2022-08-11,4098.97,4150.64,4066.12,4125.86,3471321
2022-08-12,4125.86,4147.47,4000.71,4022.55,5718912
2022-08-15,4022.55,4059.9,3990.26,4032.2,4896937
2022-08-16,4032.2,4102.67,4003.62,4086.66,3112368
2022-08-17,4086.66,4153.38,4054.4,4114.32,7436737
2022-08-18,4114.32,4128.65,3976.41,4008.14,5071867
2022-08-19,4008.14,4157.09,3992.45,4118.02,5228087
2022-08-22,4118.02,4124.36,4059.24,4068.1,3268693
2022-08-23,4068.1,4120.05,4038.35,4111.42,1685338
2022-08-24,4111.42,4133.24,4021.2,4059.2,6954632
2022-08-25,4059.2,4156.74,4054.64,4135.28,9890872
2022-08-26,4135.28,4159.82,4058.39,4068.86,3573697
2022-08-29,4068.86,4214.71,4029.44,4185.52,6546510
2022-08-30,4185.52,4222.61,4162.49,4197.11,1142157
2022-08-31,4197.11,4292.59,4188.1,4256.16,2462603
2022-09-01,4256.16,4306.98,4224.06,4264.66,8845219
2022-09-02,4264.66,4292.16,4240.15,4256.2,7843308
2022-09-05,4256.2,4295.34,4251.9,4279.67,8208387
2022-09-06,4279.67,4306.04,4270.47,4289.18,5124390
2022-09-07,4289.18,4390.36,4271.66,4364.13,8575327
2022-09-08,4364.13,4400.45,4242.69,4282.59,2841646
2022-09-09,4282.59,4321.34,4125.09,4153.35,9194253
2022-09-12,4153.35,4161.92,4148.48,4152.64,6152030
2022-09-13,4152.64,4198.79,4145.04,4189.01,3578682
2022-09-14,4189.01,4224.25,4032.36,4069.35,9580504
2022-09-15,4069.35,4205.72,4057.01,4164.49,6219574
2022-09-16,4164.49,4186.65,4087.4,4096.58,5791882
2022-09-19,4096.58,4103.11,4011.17,4047.69,5537454
2022-09-20,4047.69,4063.33,4014.72,4036.53,1779091
2022-09-21,4036.53,4045.4,3940.15,3966.69,2578458
2022-09-22,3966.69,4042.74,3942.28,4034.36,8583491
